Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,31905,153,64,0,2,34,52,100,169,193,5
FF:13:4E:9E:DF:2A,Flex + IMU,31945,152,64,0,2,44,132,249,113,107,48
FF:13:4E:9E:DF:2A,Flex + IMU,31953,152,64,0,2,37,111,51,216,113,178
FF:13:4E:9E:DF:2A,Flex + IMU,31993,152,64,0,2,251,106,129,232,176,48
FF:13:4E:9E:DF:2A,Flex + IMU,32001,152,63,0,2,67,151,111,232,176,48
FF:13:4E:9E:DF:2A,Flex + IMU,32041,153,62,0,2,199,199,56,86,145,178
FF:13:4E:9E:DF:2A,Flex + IMU,32049,154,65,0,2,92,238,113,112,126,87
FF:13:4E:9E:DF:2A,Flex + IMU,32089,155,71,0,2,223,250,178,183,138,231
FF:13:4E:9E:DF:2A,Flex + IMU,32097,154,67,0,2,223,250,178,183,215,92
FF:13:4E:9E:DF:2A,Flex + IMU,32137,151,66,0,2,17,13,76,30,44,191
FF:13:4E:9E:DF:2A,Flex + IMU,32145,151,66,0,2,9,223,242,161,121,33
FF:13:4E:9E:DF:2A,Flex + IMU,32185,157,79,0,2,37,47,138,38,213,146
FF:13:4E:9E:DF:2A,Flex + IMU,32193,155,79,0,2,37,47,138,180,49,159
FF:13:4E:9E:DF:2A,Flex + IMU,32233,154,79,0,2,185,104,207,111,162,22
FF:13:4E:9E:DF:2A,Flex + IMU,32241,154,79,0,2,10,33,195,42,96,119
FF:13:4E:9E:DF:2A,Flex + IMU,32289,153,76,0,2,141,12,247,231,175,104
FF:13:4E:9E:DF:2A,Flex + IMU,32297,154,76,0,2,163,12,247,100,210,204
FF:13:4E:9E:DF:2A,Flex + IMU,32337,152,67,0,2,143,94,146,169,222,31
FF:13:4E:9E:DF:2A,Flex + IMU,32345,152,68,0,2,71,144,144,136,237,42
FF:13:4E:9E:DF:2A,Flex + IMU,32385,152,67,0,2,62,128,14,225,186,8
FF:13:4E:9E:DF:2A,Flex + IMU,32393,151,67,0,2,62,128,14,156,172,37
FF:13:4E:9E:DF:2A,Flex + IMU,32433,153,63,0,2,170,43,36,168,192,200
FF:13:4E:9E:DF:2A,Flex + IMU,32441,153,63,0,2,158,219,87,78,171,188
FF:13:4E:9E:DF:2A,Flex + IMU,32481,153,63,0,2,143,208,62,199,244,79
FF:13:4E:9E:DF:2A,Flex + IMU,32489,153,64,0,2,143,95,59,66,214,89
FF:13:4E:9E:DF:2A,Flex + IMU,32529,152,64,0,2,12,129,1,90,144,151
FF:13:4E:9E:DF:2A,Flex + IMU,32537,152,65,0,2,34,85,17,146,60,153
FF:13:4E:9E:DF:2A,Flex + IMU,32577,152,64,0,2,207,148,26,165,149,166
FF:13:4E:9E:DF:2A,Flex + IMU,32585,152,64,0,2,8,133,21,6,124,121
FF:13:4E:9E:DF:2A,Flex + IMU,32625,152,65,0,2,36,15,238,88,24,2
FF:13:4E:9E:DF:2A,Flex + IMU,32633,152,65,0,2,107,212,250,184,180,70
FF:13:4E:9E:DF:2A,Flex + IMU,32673,152,65,0,2,169,40,215,12,135,47
FF:13:4E:9E:DF:2A,Flex + IMU,32681,152,66,0,2,198,26,204,184,103,238
FF:13:4E:9E:DF:2A,Flex + IMU,32721,152,65,0,2,117,80,38,181,55,60
FF:13:4E:9E:DF:2A,Flex + IMU,32729,152,65,0,2,116,184,73,101,167,253
FF:13:4E:9E:DF:2A,Flex + IMU,32769,152,63,0,2,169,248,64,177,9,206
FF:13:4E:9E:DF:2A,Flex + IMU,32777,152,62,0,2,142,183,230,215,115,246
FF:13:4E:9E:DF:2A,Flex + IMU,32825,159,62,0,2,82,53,38,219,228,30
FF:13:4E:9E:DF:2A,Flex + IMU,32833,155,63,0,2,97,115,131,94,177,241
FF:13:4E:9E:DF:2A,Flex + IMU,32873,154,60,0,2,48,130,16,142,101,48
