Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,54649,158,73,0,2,43,182,73,86,87,84
FF:13:4E:9E:DF:2A,Flex + IMU,54657,158,73,0,2,99,203,241,249,77,200
FF:13:4E:9E:DF:2A,Flex + IMU,54697,158,73,0,2,51,99,228,95,117,200
FF:13:4E:9E:DF:2A,Flex + IMU,54705,158,73,0,2,164,190,2,98,92,219
FF:13:4E:9E:DF:2A,Flex + IMU,54753,156,73,0,2,102,7,181,35,75,90
FF:13:4E:9E:DF:2A,Flex + IMU,54761,157,74,0,2,89,86,69,217,202,14
FF:13:4E:9E:DF:2A,Flex + IMU,54801,157,75,0,2,54,191,26,4,203,98
FF:13:4E:9E:DF:2A,Flex + IMU,54809,157,74,0,2,27,144,77,72,170,218
FF:13:4E:9E:DF:2A,Flex + IMU,54849,156,74,0,2,221,115,160,234,114,117
FF:13:4E:9E:DF:2A,Flex + IMU,54857,156,74,0,2,247,118,167,87,181,36
FF:13:4E:9E:DF:2A,Flex + IMU,54897,156,75,0,2,38,153,113,164,155,177
FF:13:4E:9E:DF:2A,Flex + IMU,54905,157,75,0,2,43,158,109,26,49,80
FF:13:4E:9E:DF:2A,Flex + IMU,54945,158,75,0,2,18,172,91,231,75,67
FF:13:4E:9E:DF:2A,Flex + IMU,54953,158,75,0,2,21,171,108,85,4,53
FF:13:4E:9E:DF:2A,Flex + IMU,54993,156,75,0,2,212,222,133,212,214,185
FF:13:4E:9E:DF:2A,Flex + IMU,55001,157,77,0,2,12,220,161,11,24,185
FF:13:4E:9E:DF:2A,Flex + IMU,55041,156,72,0,2,124,174,91,195,168,219
FF:13:4E:9E:DF:2A,Flex + IMU,55049,157,73,0,2,141,31,202,23,157,37
FF:13:4E:9E:DF:2A,Flex + IMU,55089,157,80,0,2,122,10,139,232,216,17
FF:13:4E:9E:DF:2A,Flex + IMU,55097,157,79,0,2,70,203,112,232,216,17
FF:13:4E:9E:DF:2A,Flex + IMU,55137,155,78,0,2,237,71,6,111,136,182
FF:13:4E:9E:DF:2A,Flex + IMU,55185,155,81,0,2,152,2,8,205,192,225
FF:13:4E:9E:DF:2A,Flex + IMU,55193,155,81,0,2,148,2,8,205,192,175
FF:13:4E:9E:DF:2A,Flex + IMU,55233,156,81,0,2,181,41,64,5,106,172
FF:13:4E:9E:DF:2A,Flex + IMU,55241,156,81,0,2,188,40,65,51,31,200
FF:13:4E:9E:DF:2A,Flex + IMU,55289,156,82,0,2,171,32,55,122,176,162
FF:13:4E:9E:DF:2A,Flex + IMU,55297,156,82,0,2,172,43,47,122,176,162
FF:13:4E:9E:DF:2A,Flex + IMU,55337,156,84,0,2,171,35,27,59,80,186
FF:13:4E:9E:DF:2A,Flex + IMU,55345,156,83,0,2,172,24,26,231,190,194
FF:13:4E:9E:DF:2A,Flex + IMU,55385,156,82,0,2,173,36,39,221,6,225
FF:13:4E:9E:DF:2A,Flex + IMU,55393,156,82,0,2,166,35,43,221,6,230
FF:13:4E:9E:DF:2A,Flex + IMU,55433,156,81,0,2,170,30,30,233,117,202
FF:13:4E:9E:DF:2A,Flex + IMU,55441,156,81,0,2,170,28,22,216,198,206
FF:13:4E:9E:DF:2A,Flex + IMU,55481,156,81,0,2,173,41,41,124,254,190
FF:13:4E:9E:DF:2A,Flex + IMU,55489,156,81,0,2,173,41,41,139,233,204
FF:13:4E:9E:DF:2A,Flex + IMU,55529,155,82,0,2,172,37,39,220,172,219
FF:13:4E:9E:DF:2A,Flex + IMU,55537,155,82,0,2,171,32,35,214,186,214
FF:13:4E:9E:DF:2A,Flex + IMU,55577,156,82,0,2,174,35,37,141,29,221
FF:13:4E:9E:DF:2A,Flex + IMU,55585,156,82,0,2,174,35,38,158,32,217
FF:13:4E:9E:DF:2A,Flex + IMU,55625,156,83,0,2,171,37,33,152,14,204
FF:13:4E:9E:DF:2A,Flex + IMU,55633,156,83,0,2,166,37,35,153,29,217
FF:13:4E:9E:DF:2A,Flex + IMU,55673,156,83,0,2,170,34,34,109,20,188
FF:13:4E:9E:DF:2A,Flex + IMU,55681,156,83,0,2,167,30,33,74,35,197
FF:13:4E:9E:DF:2A,Flex + IMU,55721,156,81,0,2,173,9,54,232,253,43
FF:13:4E:9E:DF:2A,Flex + IMU,55729,155,80,0,2,154,52,9,83,78,199
FF:13:4E:9E:DF:2A,Flex + IMU,55769,156,78,0,2,157,249,86,17,53,99
FF:13:4E:9E:DF:2A,Flex + IMU,55777,156,75,0,2,172,5,71,16,158,142
FF:13:4E:9E:DF:2A,Flex + IMU,55825,158,75,0,2,164,50,4,16,26,255
FF:13:4E:9E:DF:2A,Flex + IMU,55833,157,73,0,2,23,94,26,227,117,2
FF:13:4E:9E:DF:2A,Flex + IMU,55873,159,73,0,2,30,233,234,183,21,158
FF:13:4E:9E:DF:2A,Flex + IMU,55881,159,72,0,2,179,92,240,54,6,197
FF:13:4E:9E:DF:2A,Flex + IMU,55921,159,74,0,2,245,93,165,41,210,21
FF:13:4E:9E:DF:2A,Flex + IMU,55929,158,74,0,2,203,26,135,200,236,4
FF:13:4E:9E:DF:2A,Flex + IMU,55969,157,74,0,2,241,88,113,33,166,131
FF:13:4E:9E:DF:2A,Flex + IMU,55977,157,74,0,2,17,135,99,199,175,24
FF:13:4E:9E:DF:2A,Flex + IMU,56017,157,75,0,2,36,133,122,65,74,211
FF:13:4E:9E:DF:2A,Flex + IMU,56025,158,76,0,2,247,118,131,145,198,128
FF:13:4E:9E:DF:2A,Flex + IMU,56065,159,75,0,2,241,185,93,214,83,54
FF:13:4E:9E:DF:2A,Flex + IMU,56073,158,75,0,2,20,201,88,39,56,39
FF:13:4E:9E:DF:2A,Flex + IMU,56113,156,76,0,2,123,223,64,222,141,200
FF:13:4E:9E:DF:2A,Flex + IMU,56121,157,76,0,2,144,235,50,106,227,212
FF:13:4E:9E:DF:2A,Flex + IMU,56161,159,76,0,2,252,197,90,123,240,211
FF:13:4E:9E:DF:2A,Flex + IMU,56169,159,75,0,2,152,150,35,45,48,160
FF:13:4E:9E:DF:2A,Flex + IMU,56209,154,72,0,2,165,15,157,121,199,95
FF:13:4E:9E:DF:2A,Flex + IMU,56217,154,71,0,2,182,177,245,55,102,190
FF:13:4E:9E:DF:2A,Flex + IMU,56257,154,78,0,2,144,30,118,150,99,231
FF:13:4E:9E:DF:2A,Flex + IMU,56265,155,79,0,2,131,218,142,50,37,241
FF:13:4E:9E:DF:2A,Flex + IMU,56305,153,81,0,2,237,189,248,123,102,65
FF:13:4E:9E:DF:2A,Flex + IMU,56313,153,80,0,2,0,141,23,251,17,64
FF:13:4E:9E:DF:2A,Flex + IMU,56361,152,79,0,2,208,237,103,143,178,209
FF:13:4E:9E:DF:2A,Flex + IMU,56369,153,80,0,2,164,230,112,105,165,229
FF:13:4E:9E:DF:2A,Flex + IMU,56409,153,81,0,2,170,50,26,96,125,187
FF:13:4E:9E:DF:2A,Flex + IMU,56417,153,81,0,2,164,57,10,83,210,15
FF:13:4E:9E:DF:2A,Flex + IMU,56457,153,80,0,2,168,40,29,177,233,130
FF:13:4E:9E:DF:2A,Flex + IMU,56465,153,81,0,2,172,33,43,2,89,160
FF:13:4E:9E:DF:2A,Flex + IMU,56505,153,82,0,2,165,37,29,0,210,96
FF:13:4E:9E:DF:2A,Flex + IMU,56513,154,82,0,2,164,31,22,239,2,112
FF:13:4E:9E:DF:2A,Flex + IMU,56553,154,83,0,2,175,37,39,39,71,182
FF:13:4E:9E:DF:2A,Flex + IMU,56561,154,82,0,2,175,37,42,35,189,183
FF:13:4E:9E:DF:2A,Flex + IMU,56649,154,80,0,2,170,39,28,34,31,171
FF:13:4E:9E:DF:2A,Flex + IMU,56657,154,80,0,2,174,39,36,34,36,175
FF:13:4E:9E:DF:2A,Flex + IMU,56697,154,80,0,2,174,41,29,65,171,193
FF:13:4E:9E:DF:2A,Flex + IMU,56705,154,79,0,2,175,35,33,65,171,193
FF:13:4E:9E:DF:2A,Flex + IMU,56745,154,79,0,2,173,38,28,185,178,206
FF:13:4E:9E:DF:2A,Flex + IMU,56753,153,79,0,2,170,47,10,239,143,172
FF:13:4E:9E:DF:2A,Flex + IMU,56793,154,74,0,2,219,4,108,23,30,104
FF:13:4E:9E:DF:2A,Flex + IMU,56801,154,75,0,2,214,249,122,23,30,104
FF:13:4E:9E:DF:2A,Flex + IMU,56841,157,77,0,2,151,233,146,107,122,42
FF:13:4E:9E:DF:2A,Flex + IMU,56849,157,78,0,2,71,248,11,202,176,66
FF:13:4E:9E:DF:2A,Flex + IMU,56897,158,73,0,2,142,31,6,187,204,242
FF:13:4E:9E:DF:2A,Flex + IMU,56905,158,74,0,2,237,67,37,38,204,242
FF:13:4E:9E:DF:2A,Flex + IMU,56945,158,76,0,2,241,127,182,24,240,174
FF:13:4E:9E:DF:2A,Flex + IMU,56953,159,76,0,2,55,251,71,159,172,35
FF:13:4E:9E:DF:2A,Flex + IMU,56993,157,75,0,2,77,204,186,205,113,78
FF:13:4E:9E:DF:2A,Flex + IMU,57001,157,75,0,2,89,199,228,205,113,125
FF:13:4E:9E:DF:2A,Flex + IMU,57041,158,75,0,2,34,179,96,164,76,128
FF:13:4E:9E:DF:2A,Flex + IMU,57049,157,75,0,2,43,157,146,13,89,215
FF:13:4E:9E:DF:2A,Flex + IMU,57089,157,76,0,2,22,183,116,239,213,25
FF:13:4E:9E:DF:2A,Flex + IMU,57097,157,76,0,2,32,183,116,186,184,235
FF:13:4E:9E:DF:2A,Flex + IMU,57137,157,76,0,2,49,200,141,215,24,152
FF:13:4E:9E:DF:2A,Flex + IMU,57145,157,76,0,2,71,193,153,15,220,85
FF:13:4E:9E:DF:2A,Flex + IMU,57185,157,74,0,2,89,174,195,252,32,57
FF:13:4E:9E:DF:2A,Flex + IMU,57193,157,73,0,2,89,174,195,62,135,37
FF:13:4E:9E:DF:2A,Flex + IMU,57233,157,70,0,2,247,197,191,221,24,105
FF:13:4E:9E:DF:2A,Flex + IMU,57241,157,71,0,2,201,192,199,198,222,254
FF:13:4E:9E:DF:2A,Flex + IMU,57281,159,69,0,2,2,27,125,6,217,40
FF:13:4E:9E:DF:2A,Flex + IMU,57289,159,70,0,2,2,197,240,181,5,131
FF:13:4E:9E:DF:2A,Flex + IMU,57329,157,80,0,2,49,106,253,246,162,96
FF:13:4E:9E:DF:2A,Flex + IMU,57337,158,81,0,2,156,53,104,1,147,221
FF:13:4E:9E:DF:2A,Flex + IMU,57377,157,79,0,2,214,115,245,233,42,53
FF:13:4E:9E:DF:2A,Flex + IMU,57385,156,79,0,2,145,45,117,70,125,51
FF:13:4E:9E:DF:2A,Flex + IMU,57433,155,80,0,2,141,10,5,24,230,221
FF:13:4E:9E:DF:2A,Flex + IMU,57441,156,81,0,2,148,31,17,113,152,164
FF:13:4E:9E:DF:2A,Flex + IMU,57481,157,81,0,2,185,43,59,191,18,221
FF:13:4E:9E:DF:2A,Flex + IMU,57489,157,81,0,2,183,40,59,70,211,224
FF:13:4E:9E:DF:2A,Flex + IMU,57529,157,81,0,2,168,36,37,200,23,196
FF:13:4E:9E:DF:2A,Flex + IMU,57537,157,81,0,2,171,31,34,175,88,188
FF:13:4E:9E:DF:2A,Flex + IMU,57577,157,81,0,2,172,35,35,3,125,209
FF:13:4E:9E:DF:2A,Flex + IMU,57585,157,81,0,2,170,37,38,239,125,203
FF:13:4E:9E:DF:2A,Flex + IMU,57625,157,81,0,2,175,36,47,99,54,226
FF:13:4E:9E:DF:2A,Flex + IMU,57633,157,81,0,2,173,38,38,146,246,231
FF:13:4E:9E:DF:2A,Flex + IMU,57673,157,81,0,2,168,32,32,76,97,195
FF:13:4E:9E:DF:2A,Flex + IMU,57681,157,81,0,2,172,35,29,50,179,188
FF:13:4E:9E:DF:2A,Flex + IMU,57721,157,81,0,2,171,39,38,41,194,189
FF:13:4E:9E:DF:2A,Flex + IMU,57729,157,82,0,2,178,38,35,69,163,207
FF:13:4E:9E:DF:2A,Flex + IMU,57769,158,82,0,2,170,22,31,35,217,189
FF:13:4E:9E:DF:2A,Flex + IMU,57777,158,83,0,2,165,36,28,189,106,148
FF:13:4E:9E:DF:2A,Flex + IMU,57817,157,82,0,2,174,42,37,217,240,168
FF:13:4E:9E:DF:2A,Flex + IMU,57825,156,79,0,2,184,32,39,22,0,167
FF:13:4E:9E:DF:2A,Flex + IMU,57865,156,78,0,2,167,44,43,248,206,138
FF:13:4E:9E:DF:2A,Flex + IMU,57873,156,77,0,2,179,36,50,60,219,82
FF:13:4E:9E:DF:2A,Flex + IMU,57913,156,76,0,2,187,35,53,52,241,124
FF:13:4E:9E:DF:2A,Flex + IMU,57921,157,75,0,2,199,4,73,60,231,244
FF:13:4E:9E:DF:2A,Flex + IMU,57969,158,72,0,2,13,200,127,31,114,97
FF:13:4E:9E:DF:2A,Flex + IMU,57977,159,71,0,2,19,234,130,144,31,87
FF:13:4E:9E:DF:2A,Flex + IMU,58017,157,73,0,2,224,214,229,147,88,149
FF:13:4E:9E:DF:2A,Flex + IMU,58025,157,72,0,2,192,141,251,106,15,45
FF:13:4E:9E:DF:2A,Flex + IMU,58113,158,74,0,2,43,159,41,28,107,164
FF:13:4E:9E:DF:2A,Flex + IMU,58121,158,73,0,2,62,129,69,237,25,141
FF:13:4E:9E:DF:2A,Flex + IMU,58161,158,74,0,2,4,107,186,249,255,138
FF:13:4E:9E:DF:2A,Flex + IMU,58169,158,74,0,2,254,101,193,91,97,28
FF:13:4E:9E:DF:2A,Flex + IMU,58209,159,74,0,2,24,123,167,28,21,151
FF:13:4E:9E:DF:2A,Flex + IMU,58217,159,74,0,2,43,132,179,50,29,105
FF:13:4E:9E:DF:2A,Flex + IMU,58257,159,73,0,2,70,164,108,225,213,201
FF:13:4E:9E:DF:2A,Flex + IMU,58265,159,73,0,2,61,179,101,171,233,105
FF:13:4E:9E:DF:2A,Flex + IMU,58305,157,73,0,2,200,190,160,240,48,205
FF:13:4E:9E:DF:2A,Flex + IMU,58313,158,72,0,2,230,213,136,240,48,205
FF:13:4E:9E:DF:2A,Flex + IMU,58353,158,74,0,2,4,184,75,59,14,208
FF:13:4E:9E:DF:2A,Flex + IMU,58361,158,75,0,2,36,2,123,195,228,13
FF:13:4E:9E:DF:2A,Flex + IMU,58449,156,80,0,2,251,91,204,118,125,209
FF:13:4E:9E:DF:2A,Flex + IMU,58457,155,79,0,2,189,76,29,251,143,74
FF:13:4E:9E:DF:2A,Flex + IMU,58505,155,80,0,2,142,252,250,197,90,184
FF:13:4E:9E:DF:2A,Flex + IMU,58513,156,80,0,2,150,13,0,136,90,184
FF:13:4E:9E:DF:2A,Flex + IMU,58553,156,80,0,2,188,40,45,186,39,211
FF:13:4E:9E:DF:2A,Flex + IMU,58561,156,80,0,2,183,37,44,74,236,236
FF:13:4E:9E:DF:2A,Flex + IMU,58601,156,81,0,2,179,30,41,189,47,202
FF:13:4E:9E:DF:2A,Flex + IMU,58609,156,81,0,2,177,32,33,189,47,202
FF:13:4E:9E:DF:2A,Flex + IMU,58649,156,82,0,2,171,33,32,69,27,215
FF:13:4E:9E:DF:2A,Flex + IMU,58657,156,81,0,2,170,33,32,19,67,220
FF:13:4E:9E:DF:2A,Flex + IMU,58697,156,82,0,2,176,35,38,64,209,220
FF:13:4E:9E:DF:2A,Flex + IMU,58705,156,82,0,2,178,35,38,64,173,229
FF:13:4E:9E:DF:2A,Flex + IMU,58745,156,82,0,2,170,33,26,82,242,211
FF:13:4E:9E:DF:2A,Flex + IMU,58753,156,82,0,2,170,31,28,59,42,206
FF:13:4E:9E:DF:2A,Flex + IMU,58793,156,82,0,2,167,31,30,63,196,198
FF:13:4E:9E:DF:2A,Flex + IMU,58801,156,82,0,2,167,31,30,24,189,183
FF:13:4E:9E:DF:2A,Flex + IMU,58841,156,83,0,2,167,31,28,29,27,213
FF:13:4E:9E:DF:2A,Flex + IMU,58849,156,83,0,2,165,26,27,234,103,195
FF:13:4E:9E:DF:2A,Flex + IMU,58937,159,74,0,1,186,116,84,225,98,179
FF:13:4E:9E:DF:2A,Flex + IMU,58985,157,74,0,2,195,171,244,119,94,206
FF:13:4E:9E:DF:2A,Flex + IMU,59041,158,78,0,2,48,70,234,39,242,6
FF:13:4E:9E:DF:2A,Flex + IMU,59049,158,74,0,2,18,0,185,220,121,146
FF:13:4E:9E:DF:2A,Flex + IMU,59089,160,73,0,2,234,55,86,12,242,126
FF:13:4E:9E:DF:2A,Flex + IMU,59097,159,74,0,2,234,120,57,89,61,193
FF:13:4E:9E:DF:2A,Flex + IMU,59137,159,75,0,2,252,110,96,29,94,60
FF:13:4E:9E:DF:2A,Flex + IMU,59145,160,75,0,2,8,118,95,172,117,182
FF:13:4E:9E:DF:2A,Flex + IMU,59185,160,76,0,2,11,120,105,149,201,35
FF:13:4E:9E:DF:2A,Flex + IMU,59193,160,76,0,2,252,129,103,87,244,0
FF:13:4E:9E:DF:2A,Flex + IMU,59233,160,76,0,2,6,141,103,86,150,76
FF:13:4E:9E:DF:2A,Flex + IMU,59241,158,75,0,2,15,146,96,23,201,51
FF:13:4E:9E:DF:2A,Flex + IMU,59281,159,75,0,2,1,118,139,230,16,73
FF:13:4E:9E:DF:2A,Flex + IMU,59289,159,75,0,2,0,111,140,96,75,32
FF:13:4E:9E:DF:2A,Flex + IMU,59329,159,73,0,2,42,146,133,209,242,73
FF:13:4E:9E:DF:2A,Flex + IMU,59337,159,73,0,2,79,167,137,227,84,151
FF:13:4E:9E:DF:2A,Flex + IMU,59377,158,71,0,2,164,123,194,9,72,185
FF:13:4E:9E:DF:2A,Flex + IMU,59385,157,70,0,2,80,141,180,49,100,76
FF:13:4E:9E:DF:2A,Flex + IMU,59425,156,71,0,2,197,211,86,124,243,85
FF:13:4E:9E:DF:2A,Flex + IMU,59433,156,72,0,2,126,217,133,13,9,244
FF:13:4E:9E:DF:2A,Flex + IMU,59473,157,80,0,2,47,11,227,5,248,225
FF:13:4E:9E:DF:2A,Flex + IMU,59481,156,79,0,2,214,200,52,112,113,53
FF:13:4E:9E:DF:2A,Flex + IMU,59521,154,78,0,2,47,93,214,191,161,232
FF:13:4E:9E:DF:2A,Flex + IMU,59529,154,78,0,2,160,63,80,39,137,186
FF:13:4E:9E:DF:2A,Flex + IMU,59577,155,79,0,2,142,28,5,196,231,160
FF:13:4E:9E:DF:2A,Flex + IMU,59585,155,79,0,2,170,37,13,13,85,149
FF:13:4E:9E:DF:2A,Flex + IMU,59625,155,79,0,2,183,42,47,136,33,191
FF:13:4E:9E:DF:2A,Flex + IMU,59633,155,79,0,2,178,43,39,16,48,211
FF:13:4E:9E:DF:2A,Flex + IMU,59673,155,79,0,2,171,34,37,146,92,194
FF:13:4E:9E:DF:2A,Flex + IMU,59681,155,79,0,2,172,34,33,107,211,197
FF:13:4E:9E:DF:2A,Flex + IMU,59721,155,79,0,2,171,35,38,244,108,200
FF:13:4E:9E:DF:2A,Flex + IMU,59729,156,81,0,2,172,34,38,253,58,208
FF:13:4E:9E:DF:2A,Flex + IMU,59769,156,81,0,2,171,35,41,175,43,213
FF:13:4E:9E:DF:2A,Flex + IMU,59777,156,82,0,2,173,36,37,154,98,209
FF:13:4E:9E:DF:2A,Flex + IMU,59817,156,80,0,2,168,29,30,61,98,213
FF:13:4E:9E:DF:2A,Flex + IMU,59825,156,80,0,2,169,33,35,35,155,202
FF:13:4E:9E:DF:2A,Flex + IMU,59865,156,80,0,2,176,41,39,77,234,211
FF:13:4E:9E:DF:2A,Flex + IMU,59873,156,80,0,2,171,39,40,76,222,223
FF:13:4E:9E:DF:2A,Flex + IMU,59913,156,80,0,2,174,29,43,70,19,202
FF:13:4E:9E:DF:2A,Flex + IMU,59921,156,80,0,2,172,31,43,41,19,202
FF:13:4E:9E:DF:2A,Flex + IMU,59961,156,80,0,1,173,34,41,73,201,213
FF:13:4E:9E:DF:2A,Flex + IMU,59969,156,80,0,2,168,38,32,74,170,207
FF:13:4E:9E:DF:2A,Flex + IMU,60009,155,79,0,2,180,45,28,120,74,60
FF:13:4E:9E:DF:2A,Flex + IMU,60017,155,78,0,2,169,37,39,120,74,60
FF:13:4E:9E:DF:2A,Flex + IMU,60057,157,77,0,2,171,13,58,77,115,24
FF:13:4E:9E:DF:2A,Flex + IMU,60065,156,75,0,2,171,255,79,60,198,34
FF:13:4E:9E:DF:2A,Flex + IMU,60113,159,74,0,2,176,11,172,111,243,236
FF:13:4E:9E:DF:2A,Flex + IMU,60121,158,73,0,2,35,244,192,58,171,236
FF:13:4E:9E:DF:2A,Flex + IMU,60161,158,74,0,2,156,176,239,242,232,166
FF:13:4E:9E:DF:2A,Flex + IMU,60169,159,74,0,2,6,66,247,241,206,102
FF:13:4E:9E:DF:2A,Flex + IMU,60209,158,73,0,2,226,226,29,179,172,67
FF:13:4E:9E:DF:2A,Flex + IMU,60217,158,73,0,2,156,179,205,179,172,67
FF:13:4E:9E:DF:2A,Flex + IMU,60257,159,74,0,2,245,46,153,77,181,94
FF:13:4E:9E:DF:2A,Flex + IMU,60265,159,75,0,2,9,80,123,98,71,156
FF:13:4E:9E:DF:2A,Flex + IMU,60305,158,74,0,2,39,154,57,48,21,90
FF:13:4E:9E:DF:2A,Flex + IMU,60313,158,74,0,2,18,143,53,48,21,191
FF:13:4E:9E:DF:2A,Flex + IMU,60353,159,74,0,2,33,149,131,231,177,245
FF:13:4E:9E:DF:2A,Flex + IMU,60361,159,74,0,2,35,130,141,109,83,146
FF:13:4E:9E:DF:2A,Flex + IMU,60401,159,76,0,2,253,133,148,242,244,112
FF:13:4E:9E:DF:2A,Flex + IMU,60409,159,75,0,2,253,133,148,68,87,72
FF:13:4E:9E:DF:2A,Flex + IMU,60449,159,75,0,2,30,144,137,236,197,61
FF:13:4E:9E:DF:2A,Flex + IMU,60457,159,75,0,2,28,148,135,69,252,142
FF:13:4E:9E:DF:2A,Flex + IMU,60497,159,75,0,1,95,181,161,249,91,6
FF:13:4E:9E:DF:2A,Flex + IMU,60505,160,74,0,2,95,181,181,88,103,58
